"","para.name","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs","close","nonclose","vector","intermediate","para.type","n.modes","n.Primates","n.Carnivores","n.Ungulates","host.orders"
"2290","Trichodectes canis",4,9.03333333333333,78.5381,51.5817842844844,138.5,-1.34746728192521,0.138361638361638,1000,1,0,0,0,"Arthropod",1,0,4,0,"Carnivore"
"2296","Trichodectes pinguis",2,21.8,92.0246,70.2768231119386,230,-0.999256894241571,0.22977022977023,1000,1,0,0,0,"Arthropod",1,0,2,0,"Carnivore"
"2305","Trichostrongylus angistris",3,37.0666666666667,90.5412,52.1475904031621,191,-1.02544591072976,0.190809190809191,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"2306","Trichostrongylus anomalus",3,37.0666666666667,92.6197333333333,51.4007582703655,173.5,-1.08078301830608,0.173326673326673,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"2307","Trichostrongylus askivali",2,35.4,86.2864,66.3859034978302,278.5,-0.766524176351132,0.278221778221778,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"2308","Trichostrongylus auriculatus",3,41.1333333333333,93.1256,50.2191058474861,187.5,-1.03530849044915,0.187312687312687,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"2309","Trichostrongylus axei",22,70.1670995670996,108.57270995671,14.124002902948,3.5,-2.71917321551912,0.0034965034965035,1000,0,1,0,0,"Helminth",1,1,1,20,"Mixed"
"2310","Trichostrongylus axei",22,70.1670995670996,108.57270995671,14.124002902948,3.5,-2.71917321551912,0.0034965034965035,1000,0,1,0,0,"Helminth",1,1,1,20,"Mixed"
"2311","Trichostrongylus capricola",7,43.752380952381,94.9041904761905,30.8396321678061,64.5,-1.65863876862992,0.0644355644355644,1000,0,1,0,0,"Helminth",1,0,0,7,"Ungulate"
"2312","Trichostrongylus colubriformis",17,89.1117647058823,118.039867647059,14.4351617458797,29.5,-2.0040026880498,0.0294705294705295,1000,0,1,0,0,"Helminth",1,3,0,14,"Mixed"
"2313","Trichostrongylus deflexus",9,65.9333333333333,105.745711111111,24.959433093279,68,-1.59508341511564,0.0679320679320679,1000,0,1,0,0,"Helminth",1,0,0,9,"Ungulate"
"2314","Trichostrongylus deflexus",9,65.9333333333333,105.745711111111,24.959433093279,68,-1.59508341511564,0.0679320679320679,1000,0,1,0,0,"Helminth",1,0,0,9,"Ungulate"
"2316","Trichostrongylus falculatus",20,67.7473684210526,105.386198947368,15.6388611086039,8,-2.40675009931564,0.00799200799200799,1000,0,1,0,0,"Helminth",1,1,0,19,"Mixed"
"2317","Trichostrongylus falculatus",20,67.7473684210526,105.386198947368,15.6388611086039,8,-2.40675009931564,0.00799200799200799,1000,0,1,0,0,"Helminth",1,1,0,19,"Mixed"
"2318","Trichostrongylus instabilis",8,68.5142857142857,105.573571428571,25.4523830512324,88.5,-1.45602420172957,0.0884115884115884,1000,0,1,0,0,"Helminth",1,0,0,8,"Ungulate"
"2320","Trichostrongylus pietersei",3,41.1333333333333,92.4667333333333,50.917482426755,198,-1.00816846303906,0.197802197802198,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"2321","Trichostrongylus probolurus",2,12.2,76.667,76.7273432108541,252,-0.840208943802974,0.251748251748252,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"2322","Trichostrongylus rugatus",5,42.86,94.85592,38.5354486486943,116,-1.34930101564451,0.115884115884116,1000,0,1,0,0,"Helminth",1,0,0,5,"Ungulate"
"2324","Trichostrongylus thomasi",10,83.8044444444444,115.943102222222,20.624897611596,51,-1.55824568843961,0.050949050949051,1000,0,1,0,0,"Helminth",1,0,0,10,"Ungulate"
"2325","Trichostrongylus vitrinus",6,40.0266666666667,91.7045333333333,35.6263982395447,99,-1.45054985124219,0.0989010989010989,1000,0,1,0,0,"Helminth",1,0,0,6,"Ungulate"
"2328","Trichuris discolor",2,32.2,86.751,69.1525411894093,265.5,-0.78885025859837,0.265234765234765,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"2330","Trichuris globulosa",3,43.6,95.7694,50.7431582972148,206.5,-1.02810707395136,0.206293706293706,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"2331","Trichuris lemuris",4,80.6333333333333,133.3217,32.6272873031845,113.5,-1.614855877446,0.113386613386613,1000,0,1,0,0,"Helminth",1,4,0,0,"Primate"
"2332","Trichuris ovis",8,47.1928571428572,94.7955428571428,27.7941498708591,56.5,-1.7126872358199,0.0564435564435564,1000,0,1,0,0,"Helminth",1,0,0,8,"Ungulate"
"2333","Trichuris ovis",8,47.1928571428572,94.7955428571428,27.7941498708591,56.5,-1.7126872358199,0.0564435564435564,1000,0,1,0,0,"Helminth",1,0,0,8,"Ungulate"
"2336","Trichuris trichiura",21,57.4638095238095,110.527767619048,16.6209236723478,1.5,-3.19259983026819,0.0014985014985015,1000,0,1,0,0,"Helminth",1,21,0,0,"Primate"
"2337","Trichuris trichiura",21,57.4638095238095,110.527767619048,16.6209236723478,1.5,-3.19259983026819,0.0014985014985015,1000,0,1,0,0,"Helminth",1,21,0,0,"Primate"
"2338","Trichuris trichiura",21,57.4638095238095,110.527767619048,16.6209236723478,1.5,-3.19259983026819,0.0014985014985015,1000,0,1,0,0,"Helminth",1,21,0,0,"Primate"
"2339","Trichuris trichiura",21,57.4638095238095,110.527767619048,16.6209236723478,1.5,-3.19259983026819,0.0014985014985015,1000,0,1,0,0,"Helminth",1,21,0,0,"Primate"
"2340","Trichuris vulpis",6,12.3066666666667,78.7066266666667,41.3371979830642,92,-1.60630045672675,0.0919080919080919,1000,0,1,0,0,"Helminth",1,0,6,0,"Carnivore"
"2341","Trichuris vulpis",6,12.3066666666667,78.7066266666667,41.3371979830642,92,-1.60630045672675,0.0919080919080919,1000,0,1,0,0,"Helminth",1,0,6,0,"Carnivore"
"2342","Triodontophorus burchelli",2,3.8,89.9412,86.0553113943537,246.5,-1.00099806280699,0.246253746253746,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"2343","Triodontophorus hartmannae",3,3.66666666666667,87.4141333333333,65.4150989185717,178,-1.28024673280575,0.177822177822178,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"2344","Triodontophorus nipponicus",2,24.4,99.7064,75.6026197638359,246,-0.996081884929897,0.245754245754246,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"2345","Triodontophorus serratus",4,14.0333333333333,93.6071666666667,51.4653034198282,122,-1.54616465940577,0.121878121878122,1000,0,1,0,0,"Helminth",1,0,0,4,"Ungulate"
"2350","Trypanosoma brucei",15,133.946666666667,143.962367619048,8.52974306804599,141,-1.17420898525087,0.140859140859141,1000,1,0,1,0,"Protozoa",2,7,0,8,"Mixed"
"2351","Trypanosoma brucei",15,133.946666666667,143.962367619048,8.52974306804599,141,-1.17420898525087,0.140859140859141,1000,1,0,1,0,"Protozoa",2,7,0,8,"Mixed"
"2352","Trypanosoma brucei",15,133.946666666667,143.962367619048,8.52974306804599,141,-1.17420898525087,0.140859140859141,1000,1,0,1,0,"Protozoa",2,7,0,8,"Mixed"
"2353","Trypanosoma brucei",15,133.946666666667,143.962367619048,8.52974306804599,141,-1.17420898525087,0.140859140859141,1000,1,0,1,0,"Protozoa",2,7,0,8,"Mixed"
"2354","Trypanosoma brucei",15,133.946666666667,143.962367619048,8.52974306804599,141,-1.17420898525087,0.140859140859141,1000,1,0,1,0,"Protozoa",2,7,0,8,"Mixed"
"2355","Trypanosoma brucei",15,133.946666666667,143.962367619048,8.52974306804599,141,-1.17420898525087,0.140859140859141,1000,1,0,1,0,"Protozoa",2,7,0,8,"Mixed"
"2356","Trypanosoma brucei",15,133.946666666667,143.962367619048,8.52974306804599,141,-1.17420898525087,0.140859140859141,1000,1,0,1,0,"Protozoa",2,7,0,8,"Mixed"
"2357","Trypanosoma brucei",15,133.946666666667,143.962367619048,8.52974306804599,141,-1.17420898525087,0.140859140859141,1000,1,0,1,0,"Protozoa",2,7,0,8,"Mixed"
"2358","Trypanosoma cervi",2,32.2,87.9276,69.3852401436342,268.5,-0.803162169427366,0.268231768231768,1000,0,0,1,0,"Protozoa",1,0,0,2,"Ungulate"
"2359","Trypanosoma congolense",8,131.792857142857,142.032371428571,17.6422597525059,252.5,-0.580396980282521,0.252247752247752,1000,0,0,1,0,"Protozoa",1,2,0,6,"Mixed"
"2360","Trypanosoma congolense",8,131.792857142857,142.032371428571,17.6422597525059,252.5,-0.580396980282521,0.252247752247752,1000,0,0,1,0,"Protozoa",1,2,0,6,"Mixed"
"2361","Trypanosoma congolense",8,131.792857142857,142.032371428571,17.6422597525059,252.5,-0.580396980282521,0.252247752247752,1000,0,0,1,0,"Protozoa",1,2,0,6,"Mixed"
"2362","Trypanosoma congolense",8,131.792857142857,142.032371428571,17.6422597525059,252.5,-0.580396980282521,0.252247752247752,1000,0,0,1,0,"Protozoa",1,2,0,6,"Mixed"
"2363","Trypanosoma conorhini",3,16.6,90.7373333333333,63.0394059796078,175,-1.17604746081071,0.174825174825175,1000,0,0,1,0,"Protozoa",1,3,0,0,"Primate"
"2364","Trypanosoma conorhini",3,16.6,90.7373333333333,63.0394059796078,175,-1.17604746081071,0.174825174825175,1000,0,0,1,0,"Protozoa",1,3,0,0,"Primate"
"2365","Trypanosoma conorhini",3,16.6,90.7373333333333,63.0394059796078,175,-1.17604746081071,0.174825174825175,1000,0,0,1,0,"Protozoa",1,3,0,0,"Primate"
"2366","Trypanosoma cruzi",42,90.9449477351916,126.862144947735,8.76079959153737,1,-4.09976245173309,0.000999000999000999,1000,0,0,1,0,"Protozoa",1,34,5,3,"Mixed"
"2367","Trypanosoma cruzi",42,90.9449477351916,126.862144947735,8.76079959153737,1,-4.09976245173309,0.000999000999000999,1000,0,0,1,0,"Protozoa",1,34,5,3,"Mixed"
"2368","Trypanosoma cyclops",2,17.6,85.7892,81.1195598258912,261.5,-0.840601208221002,0.261238761238761,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"2369","Trypanosoma cyclops",2,17.6,85.7892,81.1195598258912,261.5,-0.840601208221002,0.261238761238761,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"2370","Trypanosoma cyclops",2,17.6,85.7892,81.1195598258912,261.5,-0.840601208221002,0.261238761238761,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"2371","Trypanosoma devei",6,36.92,104.796973333333,36.1269586317374,53.5,-1.87884549112594,0.0534465534465534,1000,0,0,1,0,"Protozoa",1,6,0,0,"Primate"
"2372","Trypanosoma devei",6,36.92,104.796973333333,36.1269586317374,53.5,-1.87884549112594,0.0534465534465534,1000,0,0,1,0,"Protozoa",1,6,0,0,"Primate"
"2374","Trypanosoma evansi",8,137.15,145.181857142857,12.5450789948321,228.5,-0.640239662593262,0.228271728271728,1000,0,0,1,0,"Protozoa",1,1,1,6,"Mixed"
"2375","Trypanosoma hippicum",2,12,89.2832,84.481155670501,252.5,-0.914798091794874,0.252247752247752,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"2376","Trypanosoma irangiense",2,79.2,131.6156,54.6325638577733,260.5,-0.95942046828436,0.26023976023976,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"2377","Trypanosoma lambrechti",6,41.7066666666667,105.69508,35.7604955003707,67.5,-1.78936036645997,0.0674325674325674,1000,0,0,1,0,"Protozoa",1,6,0,0,"Primate"
"2379","Trypanosoma minasense",29,41.443842364532,105.270487684729,15.2050799873848,1,-4.19771848442442,0.000999000999000999,1000,0,0,1,0,"Protozoa",1,29,0,0,"Primate"
"2380","Trypanosoma minasense",29,41.443842364532,105.270487684729,15.2050799873848,1,-4.19771848442442,0.000999000999000999,1000,0,0,1,0,"Protozoa",1,29,0,0,"Primate"
"2381","Trypanosoma minasense",29,41.443842364532,105.270487684729,15.2050799873848,1,-4.19771848442442,0.000999000999000999,1000,0,0,1,0,"Protozoa",1,29,0,0,"Primate"
"2382","Trypanosoma mycetae",8,26.2571428571429,98.8248,33.980660373558,30.5,-2.13555758908457,0.0304695304695305,1000,0,0,1,0,"Protozoa",1,8,0,0,"Primate"
"2383","Trypanosoma mycetae",8,26.2571428571429,98.8248,33.980660373558,30.5,-2.13555758908457,0.0304695304695305,1000,0,0,1,0,"Protozoa",1,8,0,0,"Primate"
"2384","Trypanosoma perodictici",3,69.2,128.3424,43.5666841160942,164.5,-1.35751437594838,0.164335664335664,1000,0,0,1,0,"Protozoa",1,3,0,0,"Primate"
"2386","Trypanosoma primatum",4,53.6666666666667,110.876366666667,41.7669544676963,145,-1.36973597259162,0.144855144855145,1000,0,0,1,0,"Protozoa",1,4,0,0,"Primate"
"2387","Trypanosoma rangeli",11,37.2872727272727,103.997312727273,25.790737539579,9.5,-2.58658907670342,0.00949050949050949,1000,0,0,1,0,"Protozoa",1,11,0,0,"Primate"
"2388","Trypanosoma rangeli",11,37.2872727272727,103.997312727273,25.790737539579,9.5,-2.58658907670342,0.00949050949050949,1000,0,0,1,0,"Protozoa",1,11,0,0,"Primate"
"2389","Trypanosoma rangeli",11,37.2872727272727,103.997312727273,25.790737539579,9.5,-2.58658907670342,0.00949050949050949,1000,0,0,1,0,"Protozoa",1,11,0,0,"Primate"
"2390","Trypanosoma rangeli",11,37.2872727272727,103.997312727273,25.790737539579,9.5,-2.58658907670342,0.00949050949050949,1000,0,0,1,0,"Protozoa",1,11,0,0,"Primate"
"2391","Trypanosoma rangeli",11,37.2872727272727,103.997312727273,25.790737539579,9.5,-2.58658907670342,0.00949050949050949,1000,0,0,1,0,"Protozoa",1,11,0,0,"Primate"
"2392","Trypanosoma rangeli",11,37.2872727272727,103.997312727273,25.790737539579,9.5,-2.58658907670342,0.00949050949050949,1000,0,0,1,0,"Protozoa",1,11,0,0,"Primate"
"2394","Trypanosoma simiae",5,136.36,145.88076,17.5424239847765,246,-0.54272773296679,0.245754245754246,1000,0,0,1,0,"Protozoa",1,0,0,5,"Ungulate"
"2396","Trypanosoma venezuelense",2,12,91.5014,84.1159436136218,241.5,-0.945140678266438,0.241258741258741,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"2397","Trypanosoma vivax",10,135.528888888889,144.254017777778,10.4336362029002,195.5,-0.836250058868607,0.195304695304695,1000,0,0,1,0,"Protozoa",1,5,0,5,"Mixed"
"2398","Trypanosoma vivax",10,135.528888888889,144.254017777778,10.4336362029002,195.5,-0.836250058868607,0.195304695304695,1000,0,0,1,0,"Protozoa",1,5,0,5,"Mixed"
"2403","Trypanoxyuris atelophora",2,15.6,90.2632,82.503662343317,254.5,-0.904968311458818,0.254245754245754,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"2407","Trypanoxyuris callithricis",4,37.2666666666667,105.1363,45.1647969117427,113.5,-1.50271091589227,0.113386613386613,1000,1,1,0,0,"Helminth",2,4,0,0,"Primate"
"2408","Trypanoxyuris callithricis",4,37.2666666666667,105.1363,45.1647969117427,113.5,-1.50271091589227,0.113386613386613,1000,1,1,0,0,"Helminth",2,4,0,0,"Primate"
"2409","Trypanoxyuris callithricis",4,37.2666666666667,105.1363,45.1647969117427,113.5,-1.50271091589227,0.113386613386613,1000,1,1,0,0,"Helminth",2,4,0,0,"Primate"
"2410","Trypanoxyuris callithricis",4,37.2666666666667,105.1363,45.1647969117427,113.5,-1.50271091589227,0.113386613386613,1000,1,1,0,0,"Helminth",2,4,0,0,"Primate"
"2411","Trypanoxyuris clementinae",2,15,93.7544,82.7286452771311,244,-0.951960469510677,0.243756243756244,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"2412","Trypanoxyuris clementinae",2,15,93.7544,82.7286452771311,244,-0.951960469510677,0.243756243756244,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"2417","Trypanoxyuris microon",2,41,109.3528,71.4030117168894,247,-0.957281749837341,0.246753246753247,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"2418","Trypanoxyuris microon",2,41,109.3528,71.4030117168894,247,-0.957281749837341,0.246753246753247,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"2419","Trypanoxyuris minutus",5,12,92.63804,46.864847983696,86,-1.72065083894124,0.0859140859140859,1000,1,1,0,0,"Helminth",2,5,0,0,"Primate"
"2420","Trypanoxyuris minutus",5,12,92.63804,46.864847983696,86,-1.72065083894124,0.0859140859140859,1000,1,1,0,0,"Helminth",2,5,0,0,"Primate"
"2423","Trypanoxyuris satanas",2,11.8,94.6442,84.3004978650796,235,-0.982724919757765,0.234765234765235,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"2424","Trypanoxyuris satanas",2,11.8,94.6442,84.3004978650796,235,-0.982724919757765,0.234765234765235,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"2425","Trypanoxyuris sceleratus",2,3.2,83.5854,88.2662923499407,259.5,-0.910714587186962,0.259240759240759,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"2426","Trypanoxyuris sceleratus",2,3.2,83.5854,88.2662923499407,259.5,-0.910714587186962,0.259240759240759,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"2427","Trypanoxyuris sceleratus",2,3.2,83.5854,88.2662923499407,259.5,-0.910714587186962,0.259240759240759,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"2428","Trypanoxyuris trypanuris",2,17,95.8452,81.8918139141279,239,-0.96279708839613,0.238761238761239,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"2429","Trypanoxyuris trypanuris",2,17,95.8452,81.8918139141279,239,-0.96279708839613,0.238761238761239,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"2430","Tunga penetrans",2,23,96.0812,79.5561136669067,253.5,-0.918611991354725,0.253246753246753,1000,0,1,0,0,"Arthropod",1,2,0,0,"Primate"
"2431","Tunga penetrans",2,23,96.0812,79.5561136669067,253.5,-0.918611991354725,0.253246753246753,1000,0,1,0,0,"Arthropod",1,2,0,0,"Primate"
"2433","Uncinaria criniformis",3,39.4666666666667,92.1631333333333,49.1863103874846,197.5,-1.07136449657495,0.197302697302697,1000,0,1,0,0,"Helminth",1,0,3,0,"Carnivore"
"2435","Unicinaria lucasi",3,18.4,88.5160666666667,56.7767956881423,173,-1.23494230022759,0.172827172827173,1000,1,1,0,0,"Helminth",2,0,3,0,"Carnivore"
"2436","Unicinaria lucasi",3,18.4,88.5160666666667,56.7767956881423,173,-1.23494230022759,0.172827172827173,1000,1,1,0,0,"Helminth",2,0,3,0,"Carnivore"
"2437","Unicinaria stenocephala",10,52.7288888888889,103.388977777778,23.9561328018383,25.5,-2.11470228972021,0.0254745254745255,1000,0,1,0,0,"Helminth",1,0,10,0,"Carnivore"
"2438","Unicinaria stenocephala",10,52.7288888888889,103.388977777778,23.9561328018383,25.5,-2.11470228972021,0.0254745254745255,1000,0,1,0,0,"Helminth",1,0,10,0,"Carnivore"
"2439","Unicinaria stenocephala",10,52.7288888888889,103.388977777778,23.9561328018383,25.5,-2.11470228972021,0.0254745254745255,1000,0,1,0,0,"Helminth",1,0,10,0,"Carnivore"
"2445","Varicellovirus Bovine alphaherpesvirus 1",27,66.3031339031339,105.44137037037,13.2982037022404,1,-2.94312204441888,0.000999000999000999,1000,1,0,0,0,"Virus",1,0,0,27,"Ungulate"
"2446","Varicellovirus Bovine alphaherpesvirus 1",27,66.3031339031339,105.44137037037,13.2982037022404,1,-2.94312204441888,0.000999000999000999,1000,1,0,0,0,"Virus",1,0,0,27,"Ungulate"
"2447","Varicellovirus Bovine alphaherpesvirus 1",27,66.3031339031339,105.44137037037,13.2982037022404,1,-2.94312204441888,0.000999000999000999,1000,1,0,0,0,"Virus",1,0,0,27,"Ungulate"
"2448","Varicellovirus Bovine alphaherpesvirus 1",27,66.3031339031339,105.44137037037,13.2982037022404,1,-2.94312204441888,0.000999000999000999,1000,1,0,0,0,"Virus",1,0,0,27,"Ungulate"
"2449","Varicellovirus Bovine alphaherpesvirus 1",27,66.3031339031339,105.44137037037,13.2982037022404,1,-2.94312204441888,0.000999000999000999,1000,1,0,0,0,"Virus",1,0,0,27,"Ungulate"
"2450","Varicellovirus Bovine alphaherpesvirus 1",27,66.3031339031339,105.44137037037,13.2982037022404,1,-2.94312204441888,0.000999000999000999,1000,1,0,0,0,"Virus",1,0,0,27,"Ungulate"
"2451","Varicellovirus Canid alphaherpes virus 1",8,84.7142857142857,118.557428571429,20.1236546531451,67,-1.68175927486678,0.0669330669330669,1000,1,0,0,0,"Virus",1,0,8,0,"Carnivore"
"2452","Varicellovirus Canid alphaherpes virus 1",8,84.7142857142857,118.557428571429,20.1236546531451,67,-1.68175927486678,0.0669330669330669,1000,1,0,0,0,"Virus",1,0,8,0,"Carnivore"
"2453","Varicellovirus Canid alphaherpes virus 1",8,84.7142857142857,118.557428571429,20.1236546531451,67,-1.68175927486678,0.0669330669330669,1000,1,0,0,0,"Virus",1,0,8,0,"Carnivore"
"2454","Varicellovirus Canid alphaherpes virus 1",8,84.7142857142857,118.557428571429,20.1236546531451,67,-1.68175927486678,0.0669330669330669,1000,1,0,0,0,"Virus",1,0,8,0,"Carnivore"
"2455","Varicellovirus Canid alphaherpes virus 1",8,84.7142857142857,118.557428571429,20.1236546531451,67,-1.68175927486678,0.0669330669330669,1000,1,0,0,0,"Virus",1,0,8,0,"Carnivore"
"2456","Varicellovirus Caprine alphaherpesvirus 1",5,44.68,95.31452,37.4503723500683,120,-1.35204316599826,0.11988011988012,1000,1,0,0,0,"Virus",1,0,0,5,"Ungulate"
"2457","Varicellovirus Caprine alphaherpesvirus 1",5,44.68,95.31452,37.4503723500683,120,-1.35204316599826,0.11988011988012,1000,1,0,0,0,"Virus",1,0,0,5,"Ungulate"
"2458","Varicellovirus Cercopithecine alphaherpesvirus 9",3,32.8,99.3983333333333,57.0865353531789,193,-1.16662069122443,0.192807192807193,1000,1,0,0,0,"Virus",1,3,0,0,"Primate"
"2459","Varicellovirus Cervid alphaherpesvirus 1",4,42.7666666666667,89.7277,41.9854688894077,172.5,-1.11850682094397,0.172327672327672,1000,1,0,0,0,"Virus",1,0,0,4,"Ungulate"
"2460","Varicellovirus Cervid alphaherpesvirus 1",4,42.7666666666667,89.7277,41.9854688894077,172.5,-1.11850682094397,0.172327672327672,1000,1,0,0,0,"Virus",1,0,0,4,"Ungulate"
"2461","Varicellovirus Cervid alphaherpesvirus 2",4,43.8666666666667,93.8342333333333,43.0902383641205,173.5,-1.15960293012147,0.173326673326673,1000,1,0,0,0,"Virus",1,0,0,4,"Ungulate"
"2462","Varicellovirus Cervid alphaherpesvirus 2",4,43.8666666666667,93.8342333333333,43.0902383641205,173.5,-1.15960293012147,0.173326673326673,1000,1,0,0,0,"Virus",1,0,0,4,"Ungulate"
"2463","Varicellovirus Equid alphaherpesvirus 1",4,83.6666666666667,126.012866666667,29.8715986286522,135.5,-1.41760742457829,0.135364635364635,1000,1,0,0,0,"Virus",1,0,0,4,"Ungulate"
"2464","Varicellovirus Equid alphaherpesvirus 1",4,83.6666666666667,126.012866666667,29.8715986286522,135.5,-1.41760742457829,0.135364635364635,1000,1,0,0,0,"Virus",1,0,0,4,"Ungulate"
"2465","Varicellovirus Equid alphaherpesvirus 4",2,3.4,84.639,85.5795029801548,255.5,-0.949281044771184,0.255244755244755,1000,1,0,0,0,"Virus",1,0,0,2,"Ungulate"
"2466","Varicellovirus Equid alphaherpesvirus 4",2,3.4,84.639,85.5795029801548,255.5,-0.949281044771184,0.255244755244755,1000,1,0,0,0,"Virus",1,0,0,2,"Ungulate"
"2467","Varicellovirus Felid alphaherpesvirus 1",12,50.7242424242424,103.932166666667,21.5276888472935,13.5,-2.47160411040192,0.0134865134865135,1000,1,0,0,0,"Virus",1,0,12,0,"Carnivore"
